# t x y
0.0	8.0	8.0
11.476956983166755	8.684690135745106	10.614352830400279
22.95391396633351	10.736513027342024	17.67862509181112
34.43087094950026	14.15209740133316	28.02463743954752
45.90782793266702	18.928071984260924	40.48421052892449
57.38478491583377	25.061065502667713	53.88916501525702
68.86174189900052	32.54770668309594	67.07132155386012
80.33869888216728	41.384624252088	78.8625008000488
91.81565586533404	51.56844693618631	88.09452340913808
103.29261284850078	63.03950247961344	93.6734666766817
114.76956983166754	75.0319671409951	95.43676707989417
126.2465268148343	86.29864559324494	93.85675297866364
137.72348379800104	95.5830771293991	89.4179730521673
149.2004407811678	101.62880104249379	82.6049759795824
160.67739776433456	103.19326963607871	73.90375778484916
172.15435474750132	100.44495413099982	63.947100181353505
183.63131173066807	96.15720068375241	53.63876520646001
195.10826871383483	93.38455269211819	43.9117673267009
206.58522569700156	94.70980060637761	35.57689990638482
218.06218268016832	100.21032533459005	28.795858265189747
229.53913966333508	109.13499968134387	23.51568898738301
241.01609664650184	120.7321694392053	19.68330211968495
252.4930536296686	134.25018040074056	17.245607708815896
263.9700106128353	148.93737835851582	16.149515801496182
275.4469675960021	164.0421091050974	16.341936444446137
286.92392457916884	178.81271843305151	17.769779684386116
298.4008815623356	192.50897294756697	20.385860302109442
309.87783854550236	204.53351762228635	24.21686337103916
321.3547955286691	214.38621717522392	29.33973805316441
332.8317525118359	221.56879892252027	35.832396502074346
344.30870949500263	225.58299018031616	43.77275087135812
355.7856664781694	226.1419019934808	53.20075792799281
367.26262346133615	224.200172357516	63.93344982841912
378.7395804445029	221.16425299216738	75.70673250104002
390.21653742766966	218.4412440478177	88.25639544412607
401.6934944108364	217.19751870263295	101.26911442767198
413.1704513940031	216.99000879434044	114.10320291169867
424.6474083771699	216.71571911013217	125.98233436327851
436.12436536033664	215.2696526206243	136.12977383378154
447.6013223435034	211.54681229643296	143.76878637457807
459.07827932667016	204.73107940545844	148.34705115243645
470.5552363098369	195.21463650362546	150.25091204945966
482.0321932930037	183.70553584075637	150.11209523712174
493.50915027617043	170.91183066391764	148.56232766160227
504.9861072593372	157.54157422017556	146.23333626908067
516.463064242504	144.30281975659648	143.75684800573654
527.9400212256706	131.82112128993862	141.70457072659698
539.4169782088375	120.10337353453184	140.1981308868258
550.8939351920042	108.87564960497797	139.15485416049228
562.370892175171	97.86262040372496	138.49104609700825
573.8478491583377	86.78895683322125	138.1230122457855
585.3248061415045	75.38259744772677	137.9698350441305
596.8017631246712	63.65270663731755	138.18958586208933
608.278720107838	52.101994091729374	139.35975651193922
619.7556770910047	41.28315942740299	142.1003208175981
631.2326340741715	31.748208711716345	147.02984029512422
642.7095910573382	23.892620481815896	154.4481317988949
654.1865480405049	17.757857380177747	163.9341123108562
665.6635050236717	13.336731335956037	174.96762898711967
677.1404620068384	10.622054278305013	187.02852898379666
688.6174189900053	9.62976663947039	199.55820575761132
700.094375973172	10.644301035657191	211.55165475634578
711.5713329563388	14.123132159617992	221.71616979976915
723.0482899395055	20.52185530858906	228.76292832577462
734.5252469226723	29.845825405200312	232.22353600707825
746.002203905839	41.28630227931793	233.11304299983922
757.4791608890058	53.94891628509104	232.60253353351163
768.9561178721725	66.94345678213513	231.8515361138335
780.4330748553393	79.62252798705967	231.34492242679212
791.910031838506	91.71128010710635	230.53245166005686
803.3869888216728	102.96646830714835	228.7760691810571
814.8639458048395	113.14484775205831	225.43772035722228
826.3409027880062	122.00338742465686	219.87975372891808
837.8178597711731	129.53475985321444	211.90895803246312
849.2948167543398	136.41774447613236	202.62583818057644
860.7717737375066	143.4552732712958	193.36499984534703
872.2487307206733	151.39799268425878	185.37270386812452
883.7256877038401	160.49062713740463	179.04037432161212
895.2026446870068	170.69415881546777	174.2800070535084
906.6796016701736	181.96643455677105	170.99830023860437
918.1565586533403	194.2601436711281	169.10379546263698
929.6335156365071	207.1549191800964	168.63837260390747
941.1104726196738	219.6122759874886	169.86484017003556
952.5874296028406	230.5356067523591	173.0667808014462
964.0643865860073	238.82830413376175	178.52777713856437
975.541343569174	243.44729670504407	186.40502443171326
987.0183005523409	243.85561524670788	195.6609136968684
998.4952575355076	239.79493313940014	204.60001752159954
1009.9722145186744	231.01431127449902	211.52405624219216
1021.4491715018411	218.16122850359872	215.5342913354729
1032.926128485008	203.8622475049371	217.493256881949
1044.4030854681746	191.0078203477533	218.49833358586034
1055.8800424513413	182.48839910128603	219.64690215144677
1067.3569994345082	181.18548609484745	222.03347657552516
1078.833956417675	188.25006428317207	226.19826505636556
1090.3109134008416	201.05097735141692	231.4700119052478
1101.7878703840083	216.457326378402	237.01738797311216
1113.2648273671753	231.33821244294774	242.00906411089895
1124.741784350342	242.56273662387366	245.61371116954808
1136.2187413335087	247.0	247.0
